amount,transaction_hour,account_age_days,num_prev_transactions,is_foreign,is_high_risk_country,has_chargeback_history,fraud_label
3091.69,16,1657,177,1,1,1,1
3332.08,6,529,171,1,0,0,0
3468.76,20,3491,353,0,1,1,1
3624.81,14,394,406,0,1,1,1
152.99,22,2087,80,1,1,1,1
4320.62,13,1735,287,1,1,1,1
712.17,13,1289,302,1,0,1,0
1489.58,13,1518,250,0,0,1,0
503.73,19,2873,186,1,0,1,0
2890.36,8,2317,430,1,1,0,1
1332.26,3,2968,202,1,0,1,1
256.18,10,1137,301,1,1,1,1
1204.67,6,765,240,0,1,0,0
2851.01,4,2480,201,1,1,0,1
461.98,6,1038,61,1,1,0,0
4001.48,19,65,393,0,1,0,1
3860.14,13,3230,470,0,0,0,0
482.11,9,3049,16,0,1,0,0
1890.9,10,1018,455,1,0,0,0
702.85,18,390,384,1,0,1,0
3567.61,8,1334,120,0,1,0,0
1724.62,23,2444,455,0,0,0,0
3393.54,0,2909,279,0,1,0,1
3906.3,6,1052,114,1,0,0,0
184.16,19,836,464,0,1,1,0
4565.72,11,60,452,0,1,0,1
596.22,2,3311,325,1,0,1,1
1376.31,13,1206,103,1,0,0,0
3979.22,8,416,86,0,1,1,1
650.66,6,659,437,0,1,0,0
3519.09,22,520,103,0,1,0,0
3144.6,2,3814,155,0,0,0,0
2655.75,8,2594,218,1,1,0,1
1201.39,6,3020,350,1,1,1,1
648.95,8,1104,46,0,1,0,0
1213.38,14,273,7,0,0,0,0
133.77,15,708,388,0,1,0,0
194.03,8,962,385,1,1,1,1
893.02,2,1180,220,1,1,0,1
1501.03,18,344,5,0,1,0,0
1207.83,3,2968,338,0,1,0,0
1990.94,14,1188,116,0,1,1,0
922.3,9,1647,217,0,0,0,0
2342.34,22,196,319,1,0,1,0
3462.94,5,1024,138,1,1,0,1
2543.72,7,1343,128,0,1,0,0
2103.69,15,2142,424,0,1,1,0
4921.72,20,3660,317,0,0,0,0
3701.23,10,2397,61,1,1,1,1
3627.25,0,3988,92,0,1,1,1
253.11,16,3621,299,0,1,1,0
3974.45,8,3832,86,1,0,0,0
2843.7,8,1556,197,0,0,0,0
1989.37,21,2254,288,1,0,1,0
4274.58,3,2048,288,0,0,1,1
3000.7,21,2796,495,1,1,1,1
1125.6,2,419,327,1,1,0,1
4499.07,0,3287,295,0,1,1,1
4351.34,1,2654,362,0,1,0,1
2612.02,20,1261,201,0,1,0,0
820.65,7,712,377,1,0,0,0
2001.47,20,2807,112,0,1,0,0
535.82,6,3177,407,1,1,1,1
2704.55,21,60,325,1,0,0,1
4696.27,17,3410,189,0,1,1,1
4462.99,22,710,473,0,1,0,0
4183.27,21,2702,91,1,0,1,1
770.59,5,694,382,0,0,0,0
4619.04,4,964,282,1,1,1,1
1901.74,19,446,405,1,1,0,0
3278.27,3,2733,37,0,1,1,1
1165.93,6,2464,402,1,0,1,0
4777.17,0,2901,227,0,1,0,1
3293.5,20,1655,90,0,0,1,0
4146.9,9,508,201,1,1,1,1
3865.74,13,1666,423,0,0,0,0
196.57,15,3380,240,1,0,0,0
2067.7,1,3038,482,1,0,0,0
1747.91,23,1547,64,1,0,1,0
2130.14,16,39,245,0,0,0,0
1450.89,16,3612,35,0,1,1,0
2715.56,20,1707,239,0,0,0,0
4546.19,5,1177,82,1,0,1,1
769.43,7,2682,78,0,1,1,0
301.49,1,3105,476,1,0,0,0
549.88,1,2055,303,1,0,0,0
3335.95,14,2829,211,1,0,1,1
2679.29,4,3556,77,1,0,1,1
3448.73,4,2760,409,1,0,0,1
4527.55,0,457,347,1,0,1,1
4255.67,17,2142,244,1,1,0,1
4840.0,4,3497,166,1,1,1,1
4931.93,16,3866,187,1,0,0,0
2471.22,2,1201,89,1,0,1,1
978.75,17,493,117,1,1,1,1
2047.91,2,3510,366,0,0,0,0
2123.1,14,502,349,1,0,1,0
4457.75,9,2929,353,1,1,1,1
3135.58,13,3302,146,0,0,0,0
256.94,15,1182,63,0,0,0,0
2431.6,9,2031,30,0,0,1,0
4505.9,20,1377,114,0,0,0,0
2120.89,20,3074,318,0,0,1,0
2639.33,23,3134,410,1,1,1,1
1420.72,0,708,37,0,0,0,0
3259.11,6,97,372,0,0,0,0
177.91,9,3711,6,0,0,0,0
3126.87,7,1752,55,1,1,1,1
2510.52,19,2502,367,0,0,0,0
2284.23,6,3098,77,0,0,1,0
772.52,19,2011,297,1,0,1,0
4372.88,23,915,333,1,1,0,1
862.31,10,1745,301,1,1,1,1
4641.56,14,983,481,0,0,1,0
2836.91,3,2432,436,1,1,0,1
3088.9,1,3687,429,1,1,0,1
1518.74,2,1441,89,1,0,0,0
477.37,6,3400,167,1,1,0,0
1283.66,8,3183,336,1,0,1,0
1772.12,22,1980,461,0,1,0,0
4744.87,15,2627,56,1,0,0,0
2543.1,6,1291,454,1,1,1,1
2958.08,21,1646,241,0,1,1,1
3207.72,16,2877,249,1,0,0,0
1216.07,21,874,32,1,1,1,1
1519.75,7,3962,65,0,1,0,0
4956.72,16,1380,354,1,1,0,1
3323.06,19,1341,195,0,0,0,0
2989.58,1,3820,304,0,0,0,0
3301.86,17,1830,181,0,0,1,0
2886.23,12,3592,354,1,0,1,1
1272.54,0,3775,358,0,1,0,0
2571.12,13,3277,480,0,1,1,1
624.43,7,3475,75,0,0,1,0
4770.23,9,3740,141,1,1,1,1
1310.61,2,800,82,1,0,0,0
3596.2,14,2847,409,0,0,0,0
1221.72,22,2120,115,0,1,1,0
3496.43,23,2641,430,1,0,0,0
1196.31,3,916,40,0,0,1,0
1379.82,1,2481,141,1,0,0,0
3408.19,15,241,425,0,0,1,0
3113.43,3,299,96,1,1,0,1
3926.33,3,2401,458,0,1,0,1
3497.02,23,3983,371,1,0,0,0
105.37,23,1905,115,0,0,1,0
3288.97,7,1610,342,0,0,1,0
144.58,18,343,185,0,1,1,0
2210.23,0,3605,487,0,0,1,0
3966.38,23,2182,290,1,0,1,1
3126.67,2,3899,168,1,0,1,1
3802.1,11,2603,37,0,1,1,1
3093.84,6,1655,88,0,0,1,0
758.94,21,1425,400,0,0,0,0
887.3,20,3647,439,0,0,1,0
3866.48,13,3930,270,1,0,1,1
4481.14,4,1845,264,0,1,0,1
3271.44,8,2232,282,0,1,0,0
4839.02,0,278,94,0,1,0,1
1741.86,15,3440,356,0,1,0,0
4415.68,21,3348,173,1,1,0,1
603.55,9,3013,59,0,1,0,0
4324.74,18,1745,62,1,1,1,1
1001.73,23,658,258,1,0,1,0
4208.83,22,3259,414,1,0,0,0
269.75,13,1418,37,0,0,1,0
1956.48,21,2337,163,0,0,0,0
1975.29,2,2708,312,1,0,1,1
2293.49,17,3980,279,0,0,1,0
3066.39,3,3180,240,1,1,0,1
645.66,3,1991,325,0,0,0,0
600.26,12,2631,40,0,1,1,0
4433.54,20,2665,267,1,0,0,0
2488.49,15,398,200,1,1,0,0
829.2,10,366,54,0,1,1,0
4286.29,16,939,217,1,1,1,1
4803.81,9,1151,254,0,0,0,0
840.88,21,26,58,1,1,1,1
343.98,17,26,218,0,0,1,0
3235.36,5,2027,478,1,0,1,1
2568.4,20,1379,322,1,1,1,1
706.96,11,2655,398,0,1,0,0
270.9,20,2339,21,0,0,0,0
812.15,3,2728,100,1,1,0,1
2227.32,12,1038,317,0,0,0,0
1644.48,14,3311,40,0,1,1,0
541.02,21,65,186,1,1,0,1
2248.68,7,59,415,1,0,1,1
3426.8,20,1853,438,0,1,1,1
2309.72,7,1952,49,1,1,0,0
1132.91,21,3738,337,1,1,1,1
3464.24,9,656,448,1,0,1,1
3785.65,11,2553,137,1,1,0,1
1294.56,10,2027,45,0,0,0,0
4636.74,12,2402,363,1,1,0,1
1821.45,19,502,276,1,1,1,1
4608.35,15,741,234,1,1,0,1
4722.27,3,893,212,1,1,1,1
2264.98,11,571,20,1,1,0,0
4444.27,14,2588,131,1,1,0,1
1738.83,2,1710,22,0,0,0,0
4788.46,21,1073,193,0,0,0,0
2294.04,1,132,121,0,1,1,1
2413.19,18,2412,494,1,1,1,1
766.23,9,3586,437,0,1,1,0
4817.86,12,658,256,1,0,0,0
4300.25,0,388,287,0,1,0,1
1461.71,3,2485,429,0,0,1,0
4317.89,23,2650,452,1,1,0,1
666.52,19,2924,491,0,0,1,0
3030.33,8,1485,22,1,0,0,0
4345.72,11,2538,75,0,1,0,0
644.22,5,3225,490,0,1,1,0
1301.54,2,3551,463,0,0,0,0
2405.45,5,3173,438,1,1,0,0
4647.34,0,3968,21,1,1,0,1
3853.88,19,537,169,1,0,1,1
4208.31,5,56,135,1,0,1,1
3303.79,8,3080,235,1,1,1,1
372.6,7,2592,449,0,0,1,0
2207.33,18,265,116,0,0,0,0
3392.45,23,3548,332,1,0,1,1
3949.47,16,219,430,1,0,1,1
3529.3,17,3280,361,1,0,0,0
574.34,0,3649,77,1,0,1,1
517.84,14,1551,338,0,1,1,0
4909.25,2,2751,257,1,1,0,1
2154.24,20,935,462,1,0,1,0
945.93,19,2197,38,1,0,0,0
2344.04,0,2472,232,0,1,0,0
4806.08,17,3665,64,1,0,0,0
4964.19,1,3205,323,1,1,0,1
2061.48,6,3671,233,0,1,0,0
647.54,7,484,337,0,1,1,0
1074.44,14,1290,205,1,1,0,0
3885.32,18,59,441,0,0,0,0
1827.37,9,2257,188,0,0,1,0
2033.97,10,1219,306,0,1,1,0
2094.53,0,2852,6,0,1,1,1
1764.88,4,1444,318,1,1,1,1
1027.24,23,918,49,1,1,1,1
3864.11,6,3726,185,0,0,1,0
1905.95,19,2506,27,0,0,1,0
4205.75,10,795,237,0,1,0,0
4898.87,7,3941,343,0,0,1,0
3724.3,13,1683,36,0,1,0,0
4405.25,16,496,132,1,1,0,1
4564.51,17,2266,273,0,1,1,1
462.46,12,2167,397,0,1,0,0
2786.26,5,368,213,1,0,0,0
2446.38,4,271,400,0,0,0,0
4659.84,6,1220,68,0,1,0,0
2461.68,11,2649,22,0,1,0,0
2608.89,15,150,163,0,1,0,0
3272.38,22,2940,54,0,1,1,1
4039.5,10,3939,49,1,1,0,1
3267.58,23,3995,66,1,1,0,1
1587.27,9,3697,472,1,1,1,1
1747.62,5,3749,264,0,1,0,0
2441.3,4,1413,400,0,0,1,0
4725.86,3,218,200,1,1,1,1
2795.65,16,1147,282,1,1,0,1
1510.62,1,2740,148,0,0,0,0
3373.66,19,1272,484,1,1,1,1
3974.93,23,1310,266,1,0,1,1
3671.39,22,295,129,0,0,1,0
2370.54,15,754,432,0,0,0,0
1323.01,13,1536,38,1,0,1,0
972.22,18,2577,290,1,1,0,0
4697.67,6,939,244,0,1,0,0
3097.38,19,1378,10,0,0,0,0
1614.76,11,2000,435,1,0,0,0
3142.41,13,3205,375,1,1,0,1
2070.56,15,102,249,0,1,1,0
3648.88,14,421,333,0,1,1,1
3185.56,19,703,373,0,0,0,0
1398.79,2,1822,295,0,0,0,0
235.94,16,2117,66,0,1,1,0
4105.49,19,2866,493,1,1,1,1
4012.92,20,2327,396,0,1,0,0
4559.6,15,3666,346,1,0,0,0
1050.45,5,2591,186,1,1,1,1
3863.02,3,2924,181,1,1,0,1
1912.41,13,3122,103,1,1,1,1
2375.5,18,723,281,0,1,1,0
2289.28,21,2284,491,1,0,0,0
4518.59,12,1883,135,0,1,1,1
3392.44,18,2112,113,1,1,1,1
109.04,14,3210,26,0,0,1,0
1604.08,3,754,480,0,1,1,1
2638.25,4,2950,68,1,1,1,1
2484.55,2,2798,295,0,1,0,0
2497.18,8,3892,477,1,1,1,1
2566.03,21,2492,48,0,1,1,1
103.64,13,446,106,0,1,1,0
2965.65,11,3671,66,1,0,0,0
4047.27,2,1198,475,1,0,0,1
3826.29,17,3757,297,1,0,0,0
2120.75,11,1079,294,1,0,0,0
2291.37,0,1064,232,1,1,0,1
511.99,12,2319,410,0,1,1,0
1092.72,18,90,371,1,0,0,0
2787.48,7,2391,60,0,0,0,0
1278.76,15,1321,365,0,1,1,0
1427.23,3,835,478,0,0,0,0
1356.06,15,1760,460,0,0,1,0
1552.36,2,2633,131,1,0,1,1
3976.76,19,289,250,1,1,1,1
2271.05,21,503,83,0,0,1,0
1951.96,8,3589,440,1,1,0,0
4752.74,20,3908,140,1,1,1,1
249.34,19,2518,137,1,0,0,0
3334.28,13,709,395,1,0,1,1
4958.48,7,1677,242,0,1,1,1
940.02,10,3407,28,1,0,1,0
2088.87,21,1340,500,1,0,1,0
2085.73,11,2479,287,0,0,1,0
4717.03,22,2992,342,0,1,0,0
948.74,7,2890,210,0,0,1,0
1523.91,13,1224,231,1,1,1,1
1427.77,15,560,326,0,1,1,0
2499.08,22,1840,203,0,0,1,0
91.43,13,1810,80,1,1,1,1
1199.06,23,960,449,1,1,1,1
2863.83,19,3417,129,1,1,1,1
1800.81,23,2097,88,0,1,1,0
4691.04,4,3746,139,1,0,1,1
3588.09,9,1257,58,1,1,0,1
615.95,1,639,500,1,0,1,1
4421.18,23,1719,288,1,1,0,1
50.3,12,2990,230,1,1,0,0
1266.85,23,3357,248,1,1,0,0
1984.58,3,154,101,0,1,1,1
4966.6,17,2648,403,0,0,0,0
778.8,9,2801,197,0,1,1,0
4989.17,6,2464,211,0,1,0,0
3202.99,3,908,149,0,1,1,1
2550.28,14,36,217,0,1,1,1
812.96,4,2587,251,0,1,1,1
3606.73,21,3702,37,1,1,0,1
4675.35,17,1028,144,0,0,0,0
4964.45,17,2622,76,1,1,0,1
2240.66,7,3101,323,0,0,1,0
444.47,5,1004,340,0,1,0,0
3801.11,1,2545,147,0,1,0,1
3806.33,16,1104,357,1,1,1,1
4798.2,10,1215,23,1,0,1,1
3298.34,11,2972,190,0,1,1,1
4999.24,18,1584,328,0,0,0,0
2315.72,18,2044,178,0,1,1,0
3662.25,2,458,130,1,1,0,1
1510.36,14,2906,135,0,1,1,0
2609.79,22,757,44,0,0,0,0
71.29,18,469,147,1,1,1,1
2457.56,23,3434,253,0,1,0,0
1177.57,16,1049,147,1,0,1,0
1140.35,10,225,124,0,1,0,0
621.5,11,2722,27,0,0,0,0
4730.65,17,2711,359,0,0,0,0
2831.83,3,1542,455,1,0,0,1
2677.43,0,2785,84,1,0,0,1
1383.27,18,3170,176,0,1,0,0
651.41,1,2260,435,0,1,0,0
1427.93,5,3255,13,1,0,1,0
1616.08,14,1914,230,1,1,0,0
4851.33,18,309,195,1,0,0,0
4356.66,2,1664,316,1,1,0,1
1044.58,17,1717,144,0,1,0,0
4540.55,14,2535,49,0,0,1,0
2541.52,9,113,409,0,0,0,0
2311.96,15,688,30,0,1,0,0
2852.63,6,3099,322,0,1,0,0
2491.04,15,1493,12,1,0,0,0
425.86,16,3834,455,0,0,1,0
1145.36,13,2495,102,1,0,0,0
3551.03,3,3471,274,0,1,1,1
3748.56,20,3914,141,1,1,0,1
1856.46,6,3434,474,1,0,1,0
1389.72,22,82,191,1,1,1,1
197.4,14,1052,308,0,0,1,0
2972.83,9,2491,248,0,0,1,0
3976.31,23,743,258,1,1,1,1
1592.27,23,3773,406,1,0,0,0
3096.25,10,2867,24,0,0,0,0
547.27,15,1567,301,1,0,0,0
3530.23,14,2986,358,1,1,1,1
4702.99,19,3242,494,0,0,0,0
876.96,7,3286,287,1,0,1,0
1091.29,8,2265,46,1,0,1,0
4669.27,17,1016,32,1,1,1,1
2286.92,2,3215,98,1,0,1,1
977.08,18,3401,353,1,0,0,0
751.12,9,29,311,1,1,1,1
2035.97,4,3160,181,0,0,0,0
1123.96,3,2908,407,1,0,1,1
3301.56,13,3099,24,0,0,0,0
2469.57,9,2691,247,1,1,0,0
677.75,11,1147,92,1,1,0,0
782.84,13,2019,498,1,0,0,0
1085.14,3,2927,90,1,1,0,1
4741.17,0,3169,434,1,1,0,1
1582.91,18,2601,4,0,1,0,0
1122.64,20,3545,10,1,0,0,0
2351.5,1,2891,463,1,0,1,1
4072.74,22,3204,407,0,0,1,0
345.35,1,1036,461,0,1,1,1
2146.03,10,1545,169,0,0,1,0
4022.19,2,2127,479,1,0,0,1
2509.07,7,1564,429,0,0,0,0
4379.98,3,973,467,1,1,0,1
4402.57,23,3513,150,0,0,0,0
1325.23,3,3565,75,0,0,0,0
3059.23,23,969,494,0,1,0,0
4695.05,5,3974,453,0,1,1,1
1509.55,16,1138,212,0,1,0,0
3654.61,15,665,42,0,0,0,0
33.81,22,3494,305,1,1,0,0
631.66,12,1882,467,1,0,0,0
117.08,0,3842,466,0,1,0,0
833.75,23,2459,4,1,1,1,1
2188.08,22,2422,312,1,1,1,1
4298.88,8,624,141,1,1,0,1
1431.32,20,658,261,1,1,1,1
1232.86,6,3697,353,1,1,0,0
4612.31,9,2911,112,1,1,1,1
3288.85,13,718,478,0,1,1,1
2691.18,20,3698,46,1,1,0,1
756.16,4,2228,91,0,0,0,0
2485.51,14,1935,108,0,0,1,0
3621.41,14,3621,288,1,0,1,1
2665.52,0,112,12,1,0,0,1
3506.15,14,281,279,0,1,1,1
2864.38,6,3133,117,1,1,0,1
2979.53,9,287,124,1,1,1,1
4618.39,11,3782,474,1,0,1,1
344.51,5,494,3,1,0,0,0
843.73,4,2060,225,0,1,1,1
1688.71,16,2950,230,0,0,1,0
1870.18,12,1597,254,1,1,1,1
4827.84,21,625,326,0,0,1,0
4538.09,15,957,325,0,0,0,0
4969.24,2,2256,56,1,0,1,1
1037.12,7,1355,329,0,0,0,0
4873.54,18,825,8,0,1,0,0
4209.35,18,3187,185,0,0,1,0
762.65,16,3822,40,1,0,1,0
1531.67,16,175,365,0,0,1,0
3228.95,21,672,253,1,0,0,0
1905.05,21,1818,134,1,1,0,0
4076.93,11,1301,393,1,0,0,0
49.49,22,1153,400,0,0,0,0
1119.82,15,1900,341,1,0,1,0
2342.31,13,25,217,0,1,0,0
1732.47,13,2649,373,0,1,1,0
1305.79,14,281,471,0,1,0,0
4664.65,7,3552,319,1,0,1,1
1699.29,19,2956,430,0,0,0,0
123.01,13,1371,459,1,1,1,1
4144.74,7,1624,492,0,0,0,0
4824.47,7,971,447,1,0,0,0
30.75,19,1378,370,1,1,0,0
2508.68,9,946,161,1,0,0,0
2452.96,14,982,243,1,0,0,0
2373.55,11,2317,303,1,1,1,1
3667.24,8,593,85,1,0,0,0
179.7,8,1880,111,0,0,0,0
4032.77,20,3953,14,0,0,0,0
2268.99,19,2181,493,1,1,1,1
381.63,21,561,349,0,0,0,0
1639.31,10,1125,54,0,0,0,0
619.92,15,2311,344,0,1,1,0
4971.1,12,1504,156,0,1,0,0
4666.57,16,1132,36,0,0,1,0
3777.43,12,3338,353,0,1,1,1
3044.3,7,1824,298,0,0,0,0
2568.47,11,3409,40,1,1,1,1
1888.92,7,1390,66,1,1,1,1
3916.82,23,1916,164,1,1,0,1
4579.72,11,3670,343,0,0,0,0
599.64,2,3896,40,1,1,0,1
105.35,2,3982,34,1,1,0,1
3910.34,21,3514,179,0,1,1,1
1529.9,4,86,110,1,0,1,1
3021.45,16,1317,265,1,1,0,1
3269.25,21,571,232,1,0,1,1
1057.11,5,1324,181,1,0,1,0
2281.0,9,926,204,0,1,0,0
949.79,15,693,380,0,1,1,0
1019.62,23,830,288,0,0,1,0
2579.03,21,343,345,0,1,1,1
2606.31,23,566,60,0,0,0,0
2120.31,18,3357,260,1,1,1,1
2695.49,22,2188,388,1,1,0,1
4271.69,12,3954,46,1,1,1,1
2291.13,23,1702,208,0,1,0,0
742.87,11,700,288,1,0,0,0
3666.84,17,3022,477,0,1,0,0
613.02,7,695,51,0,0,0,0
4047.74,16,1205,496,1,0,1,1
4417.6,15,643,302,1,0,0,0
298.71,15,813,406,1,1,1,1
4297.45,8,2414,26,1,1,1,1
297.86,20,3275,277,1,1,1,1
2998.47,6,612,279,1,1,0,1
509.13,21,3086,26,0,1,0,0
4871.34,2,871,355,1,1,1,1
2306.32,17,868,99,0,0,1,0
4847.61,19,894,99,0,1,1,1
818.22,5,3373,283,1,1,0,0
4863.43,19,836,79,1,1,1,1
4062.45,6,2044,52,0,1,0,0
3931.47,2,373,64,0,0,1,1
791.19,19,872,22,0,0,0,0
761.75,18,2088,347,1,1,1,1
3497.07,1,1818,491,0,0,1,1
3866.61,19,636,81,0,1,1,1
2757.56,20,419,471,0,0,1,0
1131.16,2,2085,227,0,0,0,0
2154.53,22,1226,231,0,1,1,0
3047.66,20,2283,211,0,1,1,1
1213.43,14,1801,326,0,0,1,0
802.92,19,1825,371,1,0,1,0
998.15,3,3008,379,0,0,1,0
1960.73,14,202,255,1,1,0,0
1055.17,10,626,240,0,0,0,0
2180.28,15,1149,177,0,1,1,0
4339.66,12,3600,46,1,1,1,1
2514.22,9,2460,122,0,0,0,0
2585.07,8,606,218,1,1,0,1
1115.07,10,2637,93,1,1,0,0
4149.9,2,930,96,1,1,1,1
2517.55,10,3529,500,0,0,1,0
81.62,22,227,456,0,0,1,0
1420.57,14,3215,429,1,1,1,1
2895.59,6,2941,262,1,0,1,1
2025.47,17,1036,406,1,0,0,0
4317.05,5,2834,65,0,1,1,1
2032.99,23,327,262,1,0,1,0
3874.52,22,2803,328,1,0,1,1
1796.85,8,3647,206,1,1,1,1
1249.48,10,2634,104,1,1,1,1
2242.12,5,705,37,0,1,1,0
199.31,13,1324,331,1,0,1,0
4191.57,18,3636,169,0,1,0,0
676.78,4,2110,210,0,1,0,0
873.8,14,2638,78,0,0,0,0
549.52,13,1652,225,1,0,1,0
3993.21,20,3404,251,0,0,1,0
2011.96,9,2674,199,1,0,0,0
3869.07,16,2725,281,0,1,0,0
4173.6,19,569,4,0,1,1,1
2753.0,18,105,284,1,0,1,1
410.72,15,3098,443,0,0,1,0
2049.11,3,1883,304,0,1,0,0
3851.35,19,1039,109,1,0,1,1
3139.42,16,1468,319,1,1,0,1
4275.05,14,2173,177,0,1,1,1
215.78,15,2003,97,1,1,0,0
1829.19,16,764,300,0,1,0,0
4874.32,14,3974,249,0,1,1,1
2724.82,22,247,357,1,1,0,1
3182.21,6,3050,73,1,0,0,0
3493.79,8,2559,123,0,0,0,0
4605.82,8,826,197,1,1,1,1
281.41,15,1222,20,1,0,1,0
176.23,6,2438,292,0,1,1,0
742.31,6,2138,241,1,1,1,1
1064.27,17,2213,264,1,1,0,0
12.35,13,183,25,0,1,0,0
866.62,22,3953,272,0,0,0,0
1174.36,22,1494,353,0,1,0,0
869.89,3,1852,435,1,1,0,1
2345.24,20,1364,445,1,0,1,0
4374.69,18,2328,300,0,0,0,0
2131.24,16,3258,242,1,0,0,0
257.21,23,592,249,0,1,0,0
536.09,18,1528,481,0,0,1,0
3748.61,1,2748,175,1,1,0,1
1113.91,12,289,390,1,1,0,0
4510.62,3,3522,187,1,0,0,1
2911.71,3,215,315,1,1,0,1
2124.99,3,3417,290,1,1,0,1
3384.84,6,3782,36,0,1,1,1
2471.66,23,1863,168,1,0,0,0
2178.36,20,1046,101,1,1,0,0
2911.43,2,2958,226,1,0,0,1
923.96,1,2368,446,1,1,0,1
1835.29,17,906,124,1,1,0,0
4557.0,20,2053,17,0,1,1,1
2427.95,19,962,410,1,0,0,0
4090.53,18,2258,254,1,0,0,0
2968.78,1,1999,320,0,0,1,1
4384.67,17,3586,326,1,0,1,1
3404.73,15,1166,361,0,1,0,0
69.24,1,3092,500,0,1,0,0
3712.05,1,2990,158,1,0,0,1
15.48,4,2266,38,1,0,1,1
1314.36,1,233,455,0,1,0,0
2156.07,21,3021,359,1,0,0,0
3622.17,10,1325,441,1,0,0,0
4730.06,20,3284,387,1,0,1,1
3552.14,22,1607,76,0,0,1,0
2901.55,11,2177,24,1,1,0,1
1858.42,3,2479,384,0,0,1,0
4994.53,4,676,308,1,1,0,1
4223.52,3,1518,6,0,0,1,1
3431.57,10,2276,373,1,0,0,0
1369.27,4,207,436,1,1,0,1
1015.22,16,755,137,1,1,0,0
1820.99,1,674,392,0,1,0,0
1951.22,21,2299,269,1,0,1,0
4183.12,18,3539,368,1,0,0,0
2556.8,23,1965,158,1,1,0,1
1718.39,14,198,316,0,1,1,0
4758.8,2,2892,112,1,1,1,1
3732.08,1,20,64,0,1,0,1
1913.04,19,2409,279,0,1,0,0
829.81,19,3267,355,0,1,0,0
3988.48,10,2767,190,1,1,1,1
2624.0,10,2992,121,0,1,1,1
3854.94,3,3670,252,1,0,0,1
3454.55,14,1277,248,0,0,1,0
2347.89,20,1299,25,1,1,0,0
4353.81,2,3460,257,0,0,0,0
1550.99,5,1071,176,0,0,0,0
1255.35,18,2260,152,1,0,0,0
1818.23,22,1797,349,1,1,0,0
126.6,19,177,472,0,0,0,0
1299.8,12,2872,46,0,0,0,0
1899.91,20,3862,323,0,0,0,0
2309.44,0,3638,148,0,1,1,1
3310.07,14,1497,179,1,0,1,1
4324.03,11,273,183,1,0,1,1
3989.85,13,2659,314,0,0,1,0
2984.49,19,289,408,0,1,1,1
2495.74,3,1917,362,1,0,1,1
2597.01,10,3969,151,1,1,0,1
4592.65,23,1287,31,1,1,0,1
406.74,19,2988,362,0,1,1,0
4643.0,19,3979,312,0,0,1,0
1959.37,9,1638,403,1,0,1,0
412.83,14,3534,43,0,0,1,0
4330.13,9,1185,167,1,0,1,1
1777.84,0,2102,396,1,0,1,1
4242.17,20,261,181,0,1,1,1
623.78,15,2003,243,1,0,1,0
4375.5,6,3608,38,1,0,1,1
1612.02,22,579,101,0,1,1,0
4577.99,21,264,494,0,0,0,0
731.18,19,2767,15,0,1,1,0
936.61,17,1936,76,0,1,0,0
3213.35,19,2947,218,0,1,1,1
1034.45,3,3804,236,1,0,0,0
4596.58,17,2899,223,0,0,0,0
4153.8,19,3795,131,1,1,0,1
1389.07,13,3718,133,0,1,0,0
3984.1,11,566,73,0,1,1,1
3174.84,4,1529,124,0,1,0,1
3571.55,15,2667,180,1,1,1,1
629.75,9,3779,86,0,1,1,0
1140.25,5,286,108,0,1,0,0
4976.37,1,1903,36,1,0,1,1
2327.39,17,3445,396,1,1,0,0
4234.58,6,476,137,1,1,1,1
326.39,18,452,434,0,0,1,0
2676.05,15,588,124,1,0,1,1
4556.38,5,1097,255,0,1,0,0
326.15,1,1874,309,1,0,0,0
3588.0,21,2816,206,1,1,1,1
4466.07,8,2015,347,0,0,1,0
3404.98,6,3264,65,0,1,0,0
500.43,10,2243,441,1,0,0,0
2853.13,16,2301,111,1,0,0,0
4836.53,12,236,450,0,1,1,1
1666.15,4,1054,449,1,0,1,1
4819.91,2,3024,171,0,1,1,1
4135.92,10,1809,331,0,1,1,1
1860.64,6,579,390,0,0,1,0
4387.44,17,3462,59,1,1,0,1
4117.49,7,1601,120,0,0,1,0
465.66,22,129,478,1,0,0,0
2428.68,17,2056,376,1,0,1,0
3688.47,12,1402,1,0,0,1,1
1331.83,2,2633,79,0,0,1,0
3659.71,6,2755,450,1,0,1,1
353.61,15,1589,62,0,0,0,0
3743.44,20,1040,464,0,0,1,0
364.85,14,2931,378,0,0,1,0
2897.58,19,2098,500,0,0,1,0
4787.55,20,677,55,1,0,0,0
2226.27,9,316,28,0,1,1,0
2131.49,16,3673,223,0,0,0,0
1154.89,13,2230,378,1,1,0,0
3658.25,21,3089,19,1,1,1,1
3334.6,10,1416,471,0,0,0,0
1186.09,20,1181,79,1,1,0,0
1167.61,8,2801,196,1,0,0,0
644.71,17,234,12,1,1,0,0
4694.57,1,450,128,1,1,1,1
2480.39,20,1474,302,0,1,0,0
289.41,1,2747,497,1,0,0,0
1362.67,10,1342,1,0,0,0,0
1323.28,2,2417,218,0,1,1,1
910.33,8,2288,234,0,1,0,0
3746.6,16,2205,185,0,0,0,0
377.38,1,41,263,1,1,1,1
1590.85,11,2091,163,1,1,1,1
1920.64,13,2994,162,0,0,1,0
4702.59,11,3467,222,1,1,1,1
4711.12,1,3184,117,0,0,0,0
1747.83,11,359,67,0,1,1,0
1063.45,17,1472,310,1,0,0,0
3290.12,17,3962,69,0,1,0,0
